"","curDur","wp","mu_r","sig_r","predY","NSub","exp","model","group","ver"
"7923",2.15,0.179984207139752,2.16096581382263,0.2766462497166,2.16092389560189,12,"Exp1","baseline","long","log"
"7924",2.16,0.179984207139752,2.16920545381691,0.277684949215033,2.16840420647761,12,"Exp1","baseline","long","log"
"7925",2.17,0.179984207139752,2.17743828476304,0.278722851962051,2.17687419595517,12,"Exp1","baseline","long","log"
"7926",2.18,0.179984207139752,2.18566434381225,0.279759961818309,2.18430172382309,12,"Exp1","baseline","long","log"
"7927",2.19,0.179984207139752,2.19388366774347,0.280796282611766,2.19441652932905,12,"Exp1","baseline","long","log"
"7928",2.2,0.179984207139752,2.2020962929688,0.281831818138052,2.20311559426701,12,"Exp1","baseline","long","log"
"7929",2.21,0.179984207139752,2.21030225553875,0.282866572160846,2.21017145384765,12,"Exp1","baseline","long","log"
"7930",2.22,0.179984207139752,2.21850159114751,0.283900548412239,2.21802231789237,12,"Exp1","baseline","long","log"
"7931",2.23,0.179984207139752,2.22669433513806,0.2849337505931,2.22685606575538,12,"Exp1","baseline","long","log"
"7932",2.24,0.179984207139752,2.23488052250713,0.285966182373427,2.2341974601265,12,"Exp1","baseline","long","log"
"7933",2.25,0.179984207139752,2.24306018791018,0.286997847392705,2.24374637303563,12,"Exp1","baseline","long","log"
"7934",2.26,0.179984207139752,2.25123336566621,0.288028749260248,2.25257044910451,12,"Exp1","baseline","long","log"
"7935",2.27,0.179984207139752,2.25940008976249,0.289058891555545,2.25862560043988,12,"Exp1","baseline","long","log"
"7936",2.28,0.179984207139752,2.26756039385923,0.290088277828596,2.26675911413284,12,"Exp1","baseline","long","log"
"7937",2.29,0.179984207139752,2.27571431129416,0.291116911600246,2.27449752189033,12,"Exp1","baseline","long","log"
"7938",2.3,0.179984207139752,2.28386187508696,0.292144796362513,2.28357826782328,12,"Exp1","baseline","long","log"
"7939",2.31,0.179984207139752,2.29200311794372,0.293171935578912,2.29251353912005,12,"Exp1","baseline","long","log"
"7940",2.32,0.179984207139752,2.30013807226126,0.294198332684776,2.30093071382483,12,"Exp1","baseline","long","log"
"7941",2.33,0.179984207139752,2.30826677013133,0.295223991087571,2.30977136747503,12,"Exp1","baseline","long","log"
"7942",2.34,0.179984207139752,2.31638924334483,0.296248914167205,2.31481258661485,12,"Exp1","baseline","long","log"
"7943",2.35,0.179984207139752,2.32450552339586,0.297273105276338,2.32414142159461,12,"Exp1","baseline","long","log"
"7944",2.36,0.179984207139752,2.3326156414858,0.298296567740684,2.33447346328642,12,"Exp1","baseline","long","log"
"7945",2.37,0.179984207139752,2.34071962852719,0.299319304859309,2.34331465661026,12,"Exp1","baseline","long","log"
"7946",2.38,0.179984207139752,2.34881751514766,0.300341319904925,2.34928874852994,12,"Exp1","baseline","long","log"
"7947",2.39,0.179984207139752,2.35690933169374,0.301362616124183,2.35717171138454,12,"Exp1","baseline","long","log"
"7948",2.4,0.179984207139752,2.36499510823457,0.302383196737959,2.36569232655128,12,"Exp1","baseline","long","log"
"7949",1.2,0.0861935796193329,1.2224948714636,0.168278314470606,1.22169656927413,13,"Exp1","baseline","long","log"
"7950",1.21,0.0861935796193329,1.23179527095793,0.169469744994667,1.23257314101992,13,"Exp1","baseline","long","log"
"7951",1.22,0.0861935796193329,1.24108915176197,0.170660947599318,1.240536697981,13,"Exp1","baseline","long","log"
"7952",1.23,0.0861935796193329,1.25037657287285,0.171851916226114,1.24971357060174,13,"Exp1","baseline","long","log"
"7953",1.24,0.0861935796193329,1.25965759227782,0.173042645079358,1.26111362298279,13,"Exp1","baseline","long","log"
"7954",1.25,0.0861935796193329,1.26893226697955,0.17423312861556,1.2690963928522,13,"Exp1","baseline","long","log"
"7955",1.26,0.0861935796193329,1.27820065302061,0.175423361533349,1.27859103350261,13,"Exp1","baseline","long","log"
"7956",1.27,0.0861935796193329,1.28746280550711,0.176613338763829,1.28736411094785,13,"Exp1","baseline","long","log"
"7957",1.28,0.0861935796193329,1.2967187786316,0.17780305546136,1.29754589261071,13,"Exp1","baseline","long","log"
"7958",1.29,0.0861935796193329,1.30596862569529,0.178992506994728,1.30483192590392,13,"Exp1","baseline","long","log"
"7959",1.3,0.0861935796193329,1.31521239912944,0.180181688938704,1.31640756688166,13,"Exp1","baseline","long","log"
"7960",1.31,0.0861935796193329,1.32445015051619,0.181370597065956,1.32505153720379,13,"Exp1","baseline","long","log"
"7961",1.32,0.0861935796193329,1.33368193060868,0.182559227339315,1.33467327180732,13,"Exp1","baseline","long","log"
"7962",1.33,0.0861935796193329,1.34290778935056,0.183747575904359,1.34258822091802,13,"Exp1","baseline","long","log"
"7963",1.34,0.0861935796193329,1.35212777589487,0.184935639082319,1.35241987678811,13,"Exp1","baseline","long","log"
"7964",1.35,0.0861935796193329,1.36134193862242,0.186123413363277,1.36129594130189,13,"Exp1","baseline","long","log"
"7965",1.36,0.0861935796193329,1.37055032515949,0.187310895399649,1.37144912324563,13,"Exp1","baseline","long","log"
"7966",1.37,0.0861935796193329,1.37975298239509,0.188498081999945,1.38045436731621,13,"Exp1","baseline","long","log"
"7967",1.38,0.0861935796193329,1.38894995649769,0.189684970122777,1.39076665691751,13,"Exp1","baseline","long","log"
"7968",1.39,0.0861935796193329,1.39814129293143,0.190871556871126,1.39743324434159,13,"Exp1","baseline","long","log"
"7969",1.4,0.0861935796193329,1.40732703647183,0.192057839486832,1.40548053183505,13,"Exp1","baseline","long","log"
"7970",1.41,0.0861935796193329,1.4165072312211,0.193243815345322,1.41662329437758,13,"Exp1","baseline","long","log"
"7971",1.42,0.0861935796193329,1.42568192062295,0.194429481950539,1.42506553777998,13,"Exp1","baseline","long","log"
"7972",1.43,0.0861935796193329,1.43485114747702,0.195614836930089,1.43514394835102,13,"Exp1","baseline","long","log"
"7973",1.44,0.0861935796193329,1.44401495395282,0.196799878030572,1.4450525505424,13,"Exp1","baseline","long","log"
"7974",1.45,0.0861935796193329,1.45317338160337,0.197984603113111,1.4533777075103,13,"Exp1","baseline","long","log"
"7975",1.46,0.0861935796193329,1.4623264713784,0.199169010149054,1.46248674417698,13,"Exp1","baseline","long","log"
"7976",1.47,0.0861935796193329,1.47147426363713,0.200353097215842,1.47123670570823,13,"Exp1","baseline","long","log"
"7977",1.48,0.0861935796193329,1.48061679816081,0.201536862493056,1.4796094257116,13,"Exp1","baseline","long","log"
"7978",1.49,0.0861935796193329,1.48975411416482,0.202720304258601,1.48944834733572,13,"Exp1","baseline","long","log"
"7979",1.5,0.0861935796193329,1.49888625031048,0.203903420885057,1.4985577502908,13,"Exp1","baseline","long","log"
"7980",1.51,0.0861935796193329,1.50801324471649,0.205086210836158,1.50679519245682,13,"Exp1","baseline","long","log"
"7981",1.52,0.0861935796193329,1.51713513497012,0.206268672663424,1.51683472023838,13,"Exp1","baseline","long","log"
"7982",1.53,0.0861935796193329,1.52625195813806,0.207450805002905,1.52626860837856,13,"Exp1","baseline","long","log"
"7983",1.54,0.0861935796193329,1.535363750777,0.20863260657207,1.53533025492361,13,"Exp1","baseline","long","log"
"7984",1.55,0.0861935796193329,1.54447054894387,0.209814076166801,1.54389053445553,13,"Exp1","baseline","long","log"
"7985",1.56,0.0861935796193329,1.55357238820593,0.21099521265851,1.55209682326773,13,"Exp1","baseline","long","log"
"7986",1.57,0.0861935796193329,1.56266930365044,0.212176014991364,1.56247409498471,13,"Exp1","baseline","long","log"
"7987",1.58,0.0861935796193329,1.57176132989421,0.213356482179616,1.57272753526495,13,"Exp1","baseline","long","log"
"7988",1.59,0.0861935796193329,1.58084850109281,0.214536613305037,1.58045970013519,13,"Exp1","baseline","long","log"
"7989",1.6,0.0861935796193329,1.58993085094962,0.215716407514443,1.5904902426362,13,"Exp1","baseline","long","log"
"7990",1.61,0.0861935796193329,1.59900841272456,0.21689586401732,1.59971706903138,13,"Exp1","baseline","long","log"
"7991",1.62,0.0861935796193329,1.60808121924269,0.218074982083535,1.60689158393111,13,"Exp1","baseline","long","log"
"7992",1.63,0.0861935796193329,1.61714930290251,0.219253761041128,1.61815872808823,13,"Exp1","baseline","long","log"
"7993",1.64,0.0861935796193329,1.6262126956841,0.220432200274198,1.62549979289831,13,"Exp1","baseline","long","log"
"7994",1.65,0.0861935796193329,1.63527142915708,0.221610299220853,1.63569322802994,13,"Exp1","baseline","long","log"
"7995",1.66,0.0861935796193329,1.64432553448825,0.222788057371248,1.64510918844849,13,"Exp1","baseline","long","log"
"7996",1.67,0.0861935796193329,1.65337504244922,0.223965474265688,1.65343929968865,13,"Exp1","baseline","long","log"
"7997",1.68,0.0861935796193329,1.6624199834237,0.225142549492804,1.66234363018946,13,"Exp1","baseline","long","log"
"7998",1.69,0.0861935796193329,1.6714603874147,0.226319282687794,1.6710091619248,13,"Exp1","baseline","long","log"
"7999",1.7,0.0861935796193329,1.68049628405149,0.227495673530728,1.68053683565206,13,"Exp1","baseline","long","log"
"8000",1.71,0.0861935796193329,1.68952770259649,0.228671721744917,1.68982248428397,13,"Exp1","baseline","long","log"
"8001",1.72,0.0861935796193329,1.69855467195185,0.229847427095337,1.70029899784787,13,"Exp1","baseline","long","log"
"8002",1.73,0.0861935796193329,1.70757722066605,0.231022789387117,1.70961483327805,13,"Exp1","baseline","long","log"
"8003",1.74,0.0861935796193329,1.71659537694016,0.23219780846407,1.71562013337422,13,"Exp1","baseline","long","log"
"8004",1.75,0.0861935796193329,1.72560916863409,0.233372484207289,1.72622285805815,13,"Exp1","baseline","long","log"
"8005",1.76,0.0861935796193329,1.73461862327265,0.234546816533788,1.73607581455995,13,"Exp1","baseline","long","log"
"8006",1.77,0.0861935796193329,1.74362376805141,0.235720805395184,1.74348754216331,13,"Exp1","baseline","long","log"
"8007",1.78,0.0861935796193329,1.75262462984257,0.236894450776444,1.75153199210935,13,"Exp1","baseline","long","log"
"8008",1.79,0.0861935796193329,1.76162123520048,0.238067752694655,1.76014268127859,13,"Exp1","baseline","long","log"
"8009",1.8,0.0861935796193329,1.77061361036728,0.239240711197856,1.77060203504289,13,"Exp1","baseline","long","log"
"8010",1.81,0.0861935796193329,1.77960178127819,0.240413326363896,1.77897736680763,13,"Exp1","baseline","long","log"
"8011",1.82,0.0861935796193329,1.78858577356683,0.241585598299347,1.78999202355211,13,"Exp1","baseline","long","log"
"8012",1.83,0.0861935796193329,1.79756561257033,0.242757527138442,1.79965896176097,13,"Exp1","baseline","long","log"
"8013",1.84,0.0861935796193329,1.80654132333441,0.243929113042055,1.80791516468422,13,"Exp1","baseline","long","log"
"8014",1.85,0.0861935796193329,1.81551293061824,0.245100356196722,1.8147031027811,13,"Exp1","baseline","long","log"
"8015",1.86,0.0861935796193329,1.82448045889931,0.246271256813686,1.82562109175615,13,"Exp1","baseline","long","log"
"8016",1.87,0.0861935796193329,1.83344393237807,0.247441815127985,1.83469941508332,13,"Exp1","baseline","long","log"
"8017",1.88,0.0861935796193329,1.84240337498259,0.24861203139756,1.84151196442374,13,"Exp1","baseline","long","log"
"8018",1.89,0.0861935796193329,1.85135881037302,0.249781905902409,1.85191645706911,13,"Exp1","baseline","long","log"
"8019",1.9,0.0861935796193329,1.86031026194602,0.250951438943756,1.86205310916084,13,"Exp1","baseline","long","log"
"8020",1.91,0.0861935796193329,1.86925775283902,0.252120630843256,1.87007672253024,13,"Exp1","baseline","long","log"
"8021",1.92,0.0861935796193329,1.87820130593451,0.253289481942224,1.87804177713336,13,"Exp1","baseline","long","log"
"8022",1.93,0.0861935796193329,1.88714094386408,0.254457992600895,1.88699855133037,13,"Exp1","baseline","long","log"
"8023",1.94,0.0861935796193329,1.89607668901253,0.255626163197705,1.89408212103566,13,"Exp1","baseline","long","log"
"8024",1.95,0.0861935796193329,1.90500856352177,0.256793994128594,1.90487499495769,13,"Exp1","baseline","long","log"
"8025",1.96,0.0861935796193329,1.9139365892947,0.257961485806342,1.9128470610609,13,"Exp1","baseline","long","log"
"8026",1.97,0.0861935796193329,1.92286078799903,0.259128638659918,1.92350107421676,13,"Exp1","baseline","long","log"
"8027",1.98,0.0861935796193329,1.93178118107094,0.260295453133855,1.93317814306139,13,"Exp1","baseline","long","log"
"8028",1.99,0.0861935796193329,1.94069778971874,0.261461929687648,1.94032445545837,13,"Exp1","baseline","long","log"
"8029",2,0.0861935796193329,1.94961063492641,0.262628068795169,1.95158627925097,13,"Exp1","baseline","long","log"
"8030",2.01,0.0861935796193329,1.95851973745711,0.263793870944101,1.95715829668028,13,"Exp1","baseline","long","log"
"8031",2.02,0.0861935796193329,1.96742511785654,0.264959336635396,1.9678137991315,13,"Exp1","baseline","long","log"
"8032",2.03,0.0861935796193329,1.97632679645636,0.266124466382746,1.97515508398781,13,"Exp1","baseline","long","log"
"8033",2.04,0.0861935796193329,1.98522479337738,0.267289260712075,1.98388384393728,13,"Exp1","baseline","long","log"
"8034",2.05,0.0861935796193329,1.99411912853284,0.268453720161045,1.99454691922826,13,"Exp1","baseline","long","log"
"8035",2.06,0.0861935796193329,2.00300982163151,0.269617845278582,2.00376703985967,13,"Exp1","baseline","long","log"
"8036",2.07,0.0861935796193329,2.01189689218079,0.270781636624415,2.01340958489958,13,"Exp1","baseline","long","log"
"8037",2.08,0.0861935796193329,2.02078035948973,0.27194509476863,2.02148179254751,13,"Exp1","baseline","long","log"
"8038",2.09,0.0861935796193329,2.02966024267199,0.273108220291242,2.02865714864506,13,"Exp1","baseline","long","log"
"8039",2.1,0.0861935796193329,2.03853656064874,0.27427101378178,2.03737213753604,13,"Exp1","baseline","long","log"
"8040",2.11,0.0861935796193329,2.04740933215151,0.275433475838882,2.04743437583278,13,"Exp1","baseline","long","log"
"8041",2.12,0.0861935796193329,2.05627857572498,0.276595607069908,2.05561431473687,13,"Exp1","baseline","long","log"
"8042",2.13,0.0861935796193329,2.06514430972971,0.277757408090566,2.06553599249284,13,"Exp1","baseline","long","log"
"8043",2.14,0.0861935796193329,2.07400655234486,0.278918879524543,2.07567412217398,13,"Exp1","baseline","long","log"
"8044",2.15,0.0861935796193329,2.08286532157076,0.28008002200316,2.08355321542695,13,"Exp1","baseline","long","log"
"8045",2.16,0.0861935796193329,2.09172063523154,0.28124083616503,2.09312723533358,13,"Exp1","baseline","long","log"
"8046",2.17,0.0861935796193329,2.10057251097765,0.282401322655725,2.09754908895002,13,"Exp1","baseline","long","log"
"8047",2.18,0.0861935796193329,2.10942096628836,0.283561482127465,2.10974134197026,13,"Exp1","baseline","long","log"
"8048",2.19,0.0861935796193329,2.11826601847415,0.284721315238805,2.1177120362607,13,"Exp1","baseline","long","log"
"8049",2.2,0.0861935796193329,2.12710768467918,0.285880822654341,2.12850641434098,13,"Exp1","baseline","long","log"
"8050",2.21,0.0861935796193329,2.13594598188355,0.287040005044421,2.13810245932538,13,"Exp1","baseline","long","log"
"8051",2.22,0.0861935796193329,2.14478092690569,0.288198863084865,2.14263361350256,13,"Exp1","baseline","long","log"
"8052",2.23,0.0861935796193329,2.15361253640455,0.2893573974567,2.15615661501613,13,"Exp1","baseline","long","log"
"8053",2.24,0.0861935796193329,2.16244082688188,0.290515608845896,2.16343389526865,13,"Exp1","baseline","long","log"
"8054",2.25,0.0861935796193329,2.17126581468437,0.291673497943116,2.17065784467067,13,"Exp1","baseline","long","log"
"8055",2.26,0.0861935796193329,2.18008751600579,0.292831065443473,2.18208614691323,13,"Exp1","baseline","long","log"
"8056",2.27,0.0861935796193329,2.18890594688912,0.293988312046291,2.18921926514378,13,"Exp1","baseline","long","log"
"8057",2.28,0.0861935796193329,2.1977211232286,0.295145238454881,2.19823011833529,13,"Exp1","baseline","long","log"
"8058",2.29,0.0861935796193329,2.20653306077172,0.29630184537632,2.20543453334002,13,"Exp1","baseline","long","log"
"8059",2.3,0.0861935796193329,2.21534177512128,0.297458133521236,2.21374310351687,13,"Exp1","baseline","long","log"
"8060",2.31,0.0861935796193329,2.22414728173729,0.298614103603601,2.22284422192236,13,"Exp1","baseline","long","log"
"8061",2.32,0.0861935796193329,2.23294959593889,0.299769756340535,2.23285480911011,13,"Exp1","baseline","long","log"
"8062",2.33,0.0861935796193329,2.24174873290627,0.30092509245211,2.24144508670958,13,"Exp1","baseline","long","log"
"8063",2.34,0.0861935796193329,2.2505447076825,0.302080112661165,2.24949192367184,13,"Exp1","baseline","long","log"
"8064",2.35,0.0861935796193329,2.25933753517534,0.303234817693124,2.25792666161618,13,"Exp1","baseline","long","log"
"8065",2.36,0.0861935796193329,2.26812723015906,0.304389208275823,2.26654106074121,13,"Exp1","baseline","long","log"
"8066",2.37,0.0861935796193329,2.27691380727614,0.305543285139338,2.27717414698117,13,"Exp1","baseline","long","log"
